transition_time,from_stage,to_stage,onset_pac,onset_hjorth_mobility,delta_hjorth_mobility,onset_hjorth_complexity,delta_hjorth_complexity,onset_dfa,onset_perm_entropy,delta_perm_entropy,onset_spectral_entropy,delta_spectral_entropy,onset_svd_entropy,delta_svd_entropy,onset_sample_entropy,delta_sample_entropy,onset_petrosian_fd,delta_petrosian_fd,onset_katz_fd,delta_katz_fd,onset_lziv,delta_lziv,onset_hstar_hjorth_only,delta_hstar_hjorth_only,hstar_first_hjorth_only,onset_hstar_dfa_only,onset_hstar_hjorth_dfa,delta_hstar_hjorth_dfa,hstar_first_hjorth_dfa,onset_hstar_hjorth_dfa_petrosian,delta_hstar_hjorth_dfa_petrosian,hstar_first_hjorth_dfa_petrosian,onset_hstar_hjorth_dfa_perm,delta_hstar_hjorth_dfa_perm,hstar_first_hjorth_dfa_perm,onset_hstar_top4_hctsa,delta_hstar_top4_hctsa,hstar_first_top4_hctsa,onset_hstar_all_precede,delta_hstar_all_precede,hstar_first_all_precede,subject_id,delta_dfa,delta_hstar_dfa_only,hstar_first_dfa_only
47100.0,Sleep stage 2,Sleep stage W,-15.0,-15.0,0.0,,,-25.0,-5.0,10.0,-15.0,0.0,-15.0,0.0,-15.0,0.0,-5.0,10.0,25.0,40.0,-25.0,-10.0,,,,-25.0,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,SC4711E0,-10.0,-10.0,True
47550.0,Sleep stage 2,Sleep stage W,-5.0,-5.0,0.0,,,,,,-5.0,0.0,-5.0,0.0,-5.0,0.0,,,-5.0,0.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,SC4711E0,,,
49770.0,Sleep stage 1,Sleep stage W,15.0,-5.0,-20.0,,,,15.0,0.0,-15.0,-30.0,-5.0,-20.0,5.0,-10.0,15.0,0.0,-5.0,-20.0,5.0,-10.0,,,,,,,,,,,,,,,,,,,,SC4711E0,,,
50910.0,Sleep stage 2,Sleep stage W,-25.0,-15.0,10.0,,,,-15.0,10.0,-15.0,10.0,-15.0,10.0,-5.0,20.0,-15.0,10.0,-15.0,10.0,-15.0,10.0,,,,,,,,,,,,,,,,,,,,SC4711E0,,,
51840.0,Sleep stage 2,Sleep stage W,-5.0,-5.0,0.0,-25.0,-20.0,-25.0,-5.0,0.0,-5.0,0.0,-5.0,0.0,5.0,10.0,-5.0,0.0,-5.0,0.0,-5.0,0.0,-25.0,-20.0,True,-25.0,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,SC4711E0,-20.0,-20.0,True
54030.0,Sleep stage 1,Sleep stage W,15.0,-25.0,-40.0,,,,15.0,0.0,25.0,10.0,-25.0,-40.0,-25.0,-40.0,15.0,0.0,-25.0,-40.0,-25.0,-40.0,,,,,,,,,,,,,,,,,,,,SC4711E0,,,
57660.0,Sleep stage 1,Sleep stage W,-25.0,-25.0,0.0,,,,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,,,,,,,,,,,,,,,,,,,,SC4711E0,,,
58080.0,Sleep stage 1,Sleep stage W,-15.0,15.0,30.0,55.0,70.0,-25.0,-15.0,0.0,,,5.0,20.0,,,-15.0,0.0,25.0,40.0,25.0,40.0,55.0,70.0,False,-25.0,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-15.0,0.0,False,SC4711E0,-10.0,-10.0,True
23490.0,Sleep stage 1,Sleep stage W,-25.0,-5.0,20.0,-25.0,0.0,-25.0,-25.0,0.0,,,-5.0,20.0,-25.0,0.0,-25.0,0.0,35.0,60.0,-15.0,10.0,-25.0,0.0,False,-25.0,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,SC4712E0,0.0,0.0,False
23550.0,Sleep stage 1,Sleep stage W,95.0,,,,,,,,85.0,-10.0,,,-25.0,-120.0,,,-25.0,-120.0,55.0,-40.0,,,,,55.0,-40.0,True,55.0,-40.0,True,55.0,-40.0,True,55.0,-40.0,True,,,,SC4712E0,,,
23610.0,Sleep stage 1,Sleep stage W,15.0,25.0,10.0,-5.0,-20.0,-5.0,25.0,10.0,-15.0,-30.0,25.0,10.0,,,25.0,10.0,65.0,50.0,-5.0,-20.0,-5.0,-20.0,True,-5.0,-5.0,-20.0,True,-5.0,-20.0,True,-5.0,-20.0,True,-5.0,-20.0,True,-5.0,-20.0,True,SC4712E0,-20.0,-20.0,True
27150.0,Sleep stage 1,Sleep stage W,95.0,-15.0,-110.0,85.0,-10.0,-15.0,-15.0,-110.0,-15.0,-110.0,-15.0,-110.0,5.0,-90.0,-15.0,-110.0,15.0,-80.0,-15.0,-110.0,85.0,-10.0,True,-15.0,85.0,-10.0,True,85.0,-10.0,True,85.0,-10.0,True,85.0,-10.0,True,-15.0,-110.0,True,SC4712E0,-110.0,-110.0,True
27240.0,Sleep stage 1,Sleep stage W,5.0,25.0,20.0,-25.0,-30.0,-5.0,5.0,0.0,25.0,20.0,25.0,20.0,25.0,20.0,5.0,0.0,,,25.0,20.0,-25.0,-30.0,True,-5.0,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-5.0,-10.0,True,SC4712E0,-10.0,-10.0,True
27660.0,Sleep stage 1,Sleep stage W,-15.0,-5.0,10.0,105.0,120.0,105.0,-15.0,0.0,-5.0,10.0,-15.0,0.0,-15.0,0.0,-15.0,0.0,45.0,60.0,-15.0,0.0,105.0,120.0,False,105.0,105.0,120.0,False,105.0,120.0,False,105.0,120.0,False,105.0,120.0,False,95.0,110.0,False,SC4712E0,120.0,120.0,False
27720.0,Sleep stage 1,Sleep stage W,65.0,75.0,10.0,35.0,-30.0,25.0,35.0,-30.0,75.0,10.0,75.0,10.0,105.0,40.0,35.0,-30.0,-15.0,-80.0,15.0,-50.0,35.0,-30.0,True,25.0,35.0,-30.0,True,35.0,-30.0,True,35.0,-30.0,True,35.0,-30.0,True,25.0,-40.0,True,SC4712E0,-40.0,-40.0,True
29100.0,Sleep stage 1,Sleep stage W,-5.0,,,-25.0,-20.0,-15.0,-5.0,0.0,,,25.0,30.0,,,-5.0,0.0,,,65.0,70.0,-25.0,-20.0,True,-15.0,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,SC4712E0,-10.0,-10.0,True
29580.0,Sleep stage 1,Sleep stage W,35.0,-15.0,-50.0,-25.0,-60.0,-25.0,-15.0,-50.0,-15.0,-50.0,-15.0,-50.0,-5.0,-40.0,-15.0,-50.0,,,-5.0,-40.0,-25.0,-60.0,True,-25.0,-25.0,-60.0,True,-25.0,-60.0,True,-25.0,-60.0,True,-25.0,-60.0,True,-15.0,-50.0,True,SC4712E0,-60.0,-60.0,True
30660.0,Sleep stage 1,Sleep stage W,-5.0,-25.0,-20.0,,,,-25.0,-20.0,-15.0,-10.0,-25.0,-20.0,-25.0,-20.0,-25.0,-20.0,-5.0,0.0,-25.0,-20.0,,,,,,,,,,,,,,,,,,,,SC4712E0,,,
31650.0,Sleep stage 1,Sleep stage W,-25.0,5.0,30.0,95.0,120.0,,-15.0,10.0,15.0,40.0,5.0,30.0,5.0,30.0,-15.0,10.0,,,5.0,30.0,95.0,120.0,False,,95.0,120.0,False,95.0,120.0,False,95.0,120.0,False,95.0,120.0,False,-15.0,10.0,False,SC4712E0,,,
35280.0,Sleep stage 1,Sleep stage W,-15.0,-15.0,0.0,,,,-15.0,0.0,-15.0,0.0,-15.0,0.0,5.0,20.0,-15.0,0.0,15.0,30.0,-15.0,0.0,,,,,,,,,,,,,,,,,,,,SC4712E0,,,
40620.0,Sleep stage 1,Sleep stage W,35.0,-5.0,-40.0,,,,15.0,-20.0,35.0,0.0,-5.0,-40.0,25.0,-10.0,-5.0,-40.0,25.0,-10.0,-5.0,-40.0,,,,,,,,,,,,,,,,,-25.0,-60.0,True,SC4712E0,,,
41010.0,Sleep stage 1,Sleep stage W,25.0,25.0,0.0,-25.0,-50.0,-25.0,25.0,0.0,25.0,0.0,25.0,0.0,5.0,-20.0,25.0,0.0,,,25.0,0.0,-25.0,-50.0,True,-25.0,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,-5.0,-30.0,True,SC4712E0,-50.0,-50.0,True
43110.0,Sleep stage 1,Sleep stage W,-25.0,5.0,30.0,,,,-5.0,20.0,5.0,30.0,5.0,30.0,35.0,60.0,-5.0,20.0,35.0,60.0,-15.0,10.0,,,,,,,,,,,,,,,,,,,,SC4712E0,,,
45090.0,Sleep stage 1,Sleep stage W,-25.0,-25.0,0.0,,,,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,,,,,,,,,,,,,,,,,,,,SC4712E0,,,
46320.0,Sleep stage 1,Sleep stage W,-15.0,-15.0,0.0,,,-25.0,-5.0,10.0,25.0,40.0,-15.0,0.0,5.0,20.0,-5.0,10.0,5.0,20.0,-5.0,10.0,,,,-25.0,,,,,,,,,,,,,,,,SC4712E0,-10.0,-10.0,True
48450.0,Sleep stage 1,Sleep stage W,15.0,-25.0,-40.0,,,,15.0,0.0,-25.0,-40.0,-25.0,-40.0,-25.0,-40.0,15.0,0.0,-15.0,-30.0,-25.0,-40.0,,,,,,,,,,,,,,,,,,,,SC4712E0,,,
48600.0,Sleep stage 1,Sleep stage W,5.0,5.0,0.0,-25.0,-30.0,-25.0,5.0,0.0,5.0,0.0,5.0,0.0,,,5.0,0.0,35.0,30.0,15.0,10.0,-25.0,-30.0,True,-25.0,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,SC4712E0,-30.0,-30.0,True
48690.0,Sleep stage 1,Sleep stage W,35.0,,,85.0,50.0,,,,,,,,,,,,,,,,85.0,50.0,False,,85.0,50.0,False,85.0,50.0,False,85.0,50.0,False,85.0,50.0,False,,,,SC4712E0,,,
48960.0,Sleep stage 1,Sleep stage W,5.0,-25.0,-30.0,,,85.0,-25.0,-30.0,5.0,0.0,-25.0,-30.0,-25.0,-30.0,-25.0,-30.0,-25.0,-30.0,-25.0,-30.0,,,,85.0,,,,,,,,,,,,,,,,SC4712E0,80.0,80.0,False
50250.0,Sleep stage 2,Sleep stage W,5.0,-15.0,-20.0,,,,5.0,0.0,5.0,0.0,-15.0,-20.0,-15.0,-20.0,5.0,0.0,-25.0,-30.0,-25.0,-30.0,,,,,,,,,,,,,,,,,,,,SC4712E0,,,
52980.0,Sleep stage 1,Sleep stage W,45.0,15.0,-30.0,-25.0,-70.0,-15.0,35.0,-10.0,15.0,-30.0,15.0,-30.0,15.0,-30.0,35.0,-10.0,15.0,-30.0,15.0,-30.0,-25.0,-70.0,True,-15.0,-25.0,-70.0,True,-25.0,-70.0,True,-25.0,-70.0,True,-25.0,-70.0,True,-25.0,-70.0,True,SC4712E0,-60.0,-60.0,True
53400.0,Sleep stage 2,Sleep stage W,15.0,15.0,0.0,-15.0,-30.0,-15.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,-15.0,-30.0,True,-15.0,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,SC4712E0,-30.0,-30.0,True
55320.0,Sleep stage 2,Sleep stage W,-5.0,-15.0,-10.0,,,,-5.0,0.0,-15.0,-10.0,-15.0,-10.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,-15.0,-10.0,,,,,,,,,,,,,,,,,,,,SC4712E0,,,
56520.0,Sleep stage 1,Sleep stage W,-25.0,-25.0,0.0,,,65.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,5.0,30.0,-25.0,0.0,5.0,30.0,-25.0,0.0,,,,65.0,,,,,,,,,,,,,,,,SC4712E0,90.0,90.0,False
30270.0,Sleep stage 2,Sleep stage W,25.0,25.0,0.0,-5.0,-30.0,-5.0,5.0,-20.0,,,25.0,0.0,35.0,10.0,5.0,-20.0,35.0,10.0,5.0,-20.0,-5.0,-30.0,True,-5.0,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,SC4721E0,-30.0,-30.0,True
31620.0,Sleep stage 2,Sleep stage W,5.0,-5.0,-10.0,,,5.0,-5.0,-10.0,-5.0,-10.0,-5.0,-10.0,-15.0,-20.0,-5.0,-10.0,45.0,40.0,25.0,20.0,,,,5.0,,,,,,,,,,,,,,,,SC4721E0,0.0,0.0,False
35430.0,Sleep stage 1,Sleep stage W,-5.0,85.0,90.0,45.0,50.0,45.0,95.0,100.0,85.0,90.0,85.0,90.0,,,95.0,100.0,25.0,30.0,-25.0,-20.0,45.0,50.0,False,45.0,45.0,50.0,False,45.0,50.0,False,45.0,50.0,False,45.0,50.0,False,45.0,50.0,False,SC4721E0,50.0,50.0,False
36840.0,Sleep stage 2,Sleep stage W,-25.0,-25.0,0.0,65.0,90.0,65.0,-25.0,0.0,-15.0,10.0,-25.0,0.0,-5.0,20.0,-25.0,0.0,-5.0,20.0,-15.0,10.0,65.0,90.0,False,65.0,65.0,90.0,False,65.0,90.0,False,65.0,90.0,False,65.0,90.0,False,65.0,90.0,False,SC4721E0,90.0,90.0,False
37440.0,Sleep stage 2,Sleep stage W,5.0,-5.0,-10.0,95.0,90.0,45.0,-25.0,-30.0,-25.0,-30.0,-5.0,-10.0,-25.0,-30.0,-25.0,-30.0,,,-25.0,-30.0,95.0,90.0,False,45.0,95.0,90.0,False,95.0,90.0,False,95.0,90.0,False,95.0,90.0,False,45.0,40.0,False,SC4721E0,40.0,40.0,False
38460.0,Sleep stage 1,Sleep stage W,-15.0,-15.0,0.0,-5.0,10.0,-5.0,5.0,20.0,,,-15.0,0.0,-15.0,0.0,5.0,20.0,35.0,50.0,,,-5.0,10.0,False,-5.0,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,SC4721E0,10.0,10.0,False
38880.0,Sleep stage 1,Sleep stage W,-15.0,-15.0,0.0,45.0,60.0,,-15.0,0.0,5.0,20.0,-15.0,0.0,-5.0,10.0,-15.0,0.0,15.0,30.0,-15.0,0.0,45.0,60.0,False,,45.0,60.0,False,45.0,60.0,False,45.0,60.0,False,45.0,60.0,False,45.0,60.0,False,SC4721E0,,,
48330.0,Sleep stage 1,Sleep stage W,45.0,,,,,,15.0,-30.0,,,,,,,15.0,-30.0,,,,,,,,,,,,,,,,,,,,,,,,SC4721E0,,,
48540.0,Sleep stage 1,Sleep stage W,5.0,-5.0,-10.0,95.0,90.0,105.0,,,-5.0,-10.0,-5.0,-10.0,5.0,0.0,,,15.0,10.0,-5.0,-10.0,95.0,90.0,False,105.0,95.0,90.0,False,95.0,90.0,False,95.0,90.0,False,95.0,90.0,False,105.0,100.0,False,SC4721E0,100.0,100.0,False
49740.0,Sleep stage 2,Sleep stage W,15.0,15.0,0.0,-15.0,-30.0,-25.0,-5.0,-20.0,25.0,10.0,15.0,0.0,65.0,50.0,-5.0,-20.0,65.0,50.0,15.0,0.0,-15.0,-30.0,True,-25.0,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,SC4721E0,-40.0,-40.0,True
50850.0,Sleep stage 1,Sleep stage W,15.0,5.0,-10.0,,,5.0,-25.0,-40.0,35.0,20.0,5.0,-10.0,35.0,20.0,-25.0,-40.0,5.0,-10.0,15.0,0.0,,,,5.0,,,,,,,,,,,,,5.0,-10.0,True,SC4721E0,-10.0,-10.0,True
51240.0,Sleep stage 1,Sleep stage W,-15.0,-5.0,10.0,-25.0,-10.0,-25.0,-5.0,10.0,95.0,110.0,-5.0,10.0,85.0,100.0,-5.0,10.0,95.0,110.0,95.0,110.0,-25.0,-10.0,True,-25.0,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,SC4721E0,-10.0,-10.0,True
51390.0,Sleep stage 1,Sleep stage W,-25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC4721E0,,,
54240.0,Sleep stage 2,Sleep stage W,55.0,-5.0,-60.0,-25.0,-80.0,-25.0,-5.0,-60.0,25.0,-30.0,-5.0,-60.0,15.0,-40.0,-5.0,-60.0,15.0,-40.0,5.0,-50.0,-25.0,-80.0,True,-25.0,-25.0,-80.0,True,-25.0,-80.0,True,-25.0,-80.0,True,-25.0,-80.0,True,-25.0,-80.0,True,SC4721E0,-80.0,-80.0,True
55830.0,Sleep stage 2,Sleep stage W,75.0,55.0,-20.0,-5.0,-80.0,15.0,55.0,-20.0,75.0,0.0,55.0,-20.0,105.0,30.0,45.0,-30.0,,,75.0,0.0,-5.0,-80.0,True,15.0,-5.0,-80.0,True,-5.0,-80.0,True,-5.0,-80.0,True,-5.0,-80.0,True,-5.0,-80.0,True,SC4721E0,-60.0,-60.0,True
56280.0,Sleep stage 1,Sleep stage W,-15.0,-15.0,0.0,,,,-5.0,10.0,-15.0,0.0,-15.0,0.0,15.0,30.0,-5.0,10.0,5.0,20.0,-5.0,10.0,,,,,,,,,,,,,,,,,,,,SC4721E0,,,
56850.0,Sleep stage 1,Sleep stage W,5.0,-5.0,-10.0,,,-5.0,-15.0,-20.0,-15.0,-20.0,-5.0,-10.0,-5.0,-10.0,-15.0,-20.0,-5.0,-10.0,-5.0,-10.0,,,,-5.0,,,,,,,,,,,,,-25.0,-30.0,True,SC4721E0,-10.0,-10.0,True
31260.0,Sleep stage 1,Sleep stage W,-15.0,-5.0,10.0,,,-25.0,-25.0,-10.0,25.0,40.0,-5.0,10.0,,,-25.0,-10.0,75.0,90.0,-25.0,-10.0,,,,-25.0,,,,,,,,,,,,,-25.0,-10.0,True,SC4722E0,-10.0,-10.0,True
36930.0,Sleep stage 1,Sleep stage W,-25.0,-5.0,20.0,-25.0,0.0,-25.0,-25.0,0.0,-5.0,20.0,-5.0,20.0,105.0,130.0,-25.0,0.0,45.0,70.0,-5.0,20.0,-25.0,0.0,False,-25.0,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,SC4722E0,0.0,0.0,False
41880.0,Sleep stage 1,Sleep stage W,-25.0,35.0,60.0,-25.0,0.0,-15.0,-5.0,20.0,35.0,60.0,35.0,60.0,35.0,60.0,-5.0,20.0,35.0,60.0,25.0,50.0,-25.0,0.0,False,-15.0,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,SC4722E0,10.0,10.0,False
45720.0,Sleep stage 1,Sleep stage W,5.0,-5.0,-10.0,,,-25.0,-25.0,-30.0,-5.0,-10.0,-5.0,-10.0,,,-25.0,-30.0,-5.0,-10.0,-25.0,-30.0,,,,-25.0,,,,,,,,,,,,,,,,SC4722E0,-30.0,-30.0,True
47010.0,Sleep stage 2,Sleep stage W,35.0,15.0,-20.0,-15.0,-50.0,-15.0,-15.0,-50.0,35.0,0.0,15.0,-20.0,15.0,-20.0,-15.0,-50.0,15.0,-20.0,-25.0,-60.0,-15.0,-50.0,True,-15.0,-15.0,-50.0,True,-15.0,-50.0,True,-15.0,-50.0,True,-15.0,-50.0,True,-15.0,-50.0,True,SC4722E0,-50.0,-50.0,True
49440.0,Sleep stage 2,Sleep stage W,-15.0,-15.0,0.0,-5.0,10.0,-15.0,-15.0,0.0,25.0,40.0,-15.0,0.0,25.0,40.0,-15.0,0.0,75.0,90.0,-15.0,0.0,-5.0,10.0,False,-15.0,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-15.0,0.0,False,SC4722E0,0.0,0.0,False
49710.0,Sleep stage 1,Sleep stage W,-15.0,-15.0,0.0,,,,-15.0,0.0,-15.0,0.0,-15.0,0.0,15.0,30.0,-15.0,0.0,35.0,50.0,-5.0,10.0,,,,,,,,,,,,,,,,,,,,SC4722E0,,,
50010.0,Sleep stage 1,Sleep stage W,-25.0,35.0,60.0,-5.0,20.0,-15.0,35.0,60.0,35.0,60.0,35.0,60.0,45.0,70.0,35.0,60.0,65.0,90.0,45.0,70.0,-5.0,20.0,False,-15.0,-5.0,20.0,False,-5.0,20.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,SC4722E0,10.0,10.0,False
51330.0,Sleep stage 1,Sleep stage W,15.0,-15.0,-30.0,15.0,0.0,15.0,-25.0,-40.0,85.0,70.0,-15.0,-30.0,-25.0,-40.0,-25.0,-40.0,,,95.0,80.0,15.0,0.0,False,15.0,15.0,0.0,False,15.0,0.0,False,15.0,0.0,False,15.0,0.0,False,15.0,0.0,False,SC4722E0,0.0,0.0,False
51420.0,Sleep stage 1,Sleep stage W,-5.0,-5.0,0.0,-15.0,-10.0,,-5.0,0.0,-5.0,0.0,-5.0,0.0,25.0,30.0,-5.0,0.0,25.0,30.0,5.0,10.0,-15.0,-10.0,True,,,,,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,SC4722E0,,,
51810.0,Sleep stage 1,Sleep stage W,-5.0,-5.0,0.0,-25.0,-20.0,-25.0,25.0,30.0,-5.0,0.0,-5.0,0.0,,,25.0,30.0,,,,,-25.0,-20.0,True,-25.0,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,SC4722E0,-20.0,-20.0,True
52740.0,Sleep stage 1,Sleep stage W,-15.0,-15.0,0.0,,,15.0,-25.0,-10.0,-15.0,0.0,-15.0,0.0,-25.0,-10.0,-25.0,-10.0,25.0,40.0,-15.0,0.0,,,,15.0,,,,,,,,,,,,,,,,SC4722E0,30.0,30.0,False
53250.0,Sleep stage 2,Sleep stage W,-25.0,-25.0,0.0,,,35.0,-15.0,10.0,-25.0,0.0,-25.0,0.0,45.0,70.0,-15.0,10.0,15.0,40.0,-15.0,10.0,,,,35.0,85.0,110.0,False,85.0,110.0,False,85.0,110.0,False,85.0,110.0,False,85.0,110.0,False,SC4722E0,60.0,60.0,False
54090.0,Sleep stage 1,Sleep stage W,-25.0,-25.0,0.0,,,-25.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-5.0,20.0,-25.0,0.0,-5.0,20.0,-25.0,0.0,,,,-25.0,,,,,,,,,,,,,5.0,30.0,False,SC4722E0,0.0,0.0,False
55140.0,Sleep stage 1,Sleep stage W,-5.0,,,65.0,70.0,,,,-25.0,-20.0,,,,,,,95.0,100.0,95.0,100.0,65.0,70.0,False,,65.0,70.0,False,65.0,70.0,False,65.0,70.0,False,65.0,70.0,False,75.0,80.0,False,SC4722E0,,,
55260.0,Sleep stage 1,Sleep stage W,-15.0,-25.0,-10.0,5.0,20.0,5.0,25.0,40.0,-25.0,-10.0,-25.0,-10.0,-25.0,-10.0,25.0,40.0,-25.0,-10.0,-25.0,-10.0,5.0,20.0,False,5.0,5.0,20.0,False,5.0,20.0,False,5.0,20.0,False,5.0,20.0,False,5.0,20.0,False,SC4722E0,20.0,20.0,False
55320.0,Sleep stage 1,Sleep stage W,15.0,,,,,,,,45.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC4722E0,,,
55950.0,Sleep stage 1,Sleep stage W,-25.0,15.0,40.0,,,,,,,,15.0,40.0,15.0,40.0,,,15.0,40.0,-5.0,20.0,,,,,,,,,,,,,,,,,,,,SC4722E0,,,
56160.0,Sleep stage 1,Sleep stage W,-5.0,-5.0,0.0,-25.0,-20.0,-5.0,-5.0,0.0,,,-5.0,0.0,-5.0,0.0,-5.0,0.0,-15.0,-10.0,,,-25.0,-20.0,True,-5.0,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,SC4722E0,0.0,0.0,False
56280.0,Sleep stage 1,Sleep stage W,-5.0,,,55.0,60.0,15.0,95.0,100.0,,,,,5.0,10.0,95.0,100.0,-25.0,-20.0,,,55.0,60.0,False,15.0,55.0,60.0,False,55.0,60.0,False,55.0,60.0,False,55.0,60.0,False,55.0,60.0,False,SC4722E0,20.0,20.0,False
56490.0,Sleep stage 1,Sleep stage W,25.0,,,-25.0,-50.0,-5.0,,,,,,,,,,,,,,,-25.0,-50.0,True,-5.0,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,-5.0,-30.0,True,SC4722E0,-30.0,-30.0,True
56580.0,Sleep stage 1,Sleep stage W,-15.0,,,,,,,,,,,,,,,,-25.0,-10.0,,,,,,,,,,,,,,,,,,,,,,SC4722E0,,,
56760.0,Sleep stage 1,Sleep stage W,-25.0,15.0,40.0,,,,-5.0,20.0,15.0,40.0,15.0,40.0,15.0,40.0,-5.0,20.0,15.0,40.0,15.0,40.0,,,,,,,,,,,,,,,,,,,,SC4722E0,,,
57060.0,Sleep stage 1,Sleep stage W,-25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC4722E0,,,
57330.0,Sleep stage 1,Sleep stage W,5.0,5.0,0.0,-15.0,-20.0,-15.0,-15.0,-20.0,,,5.0,0.0,5.0,0.0,-15.0,-20.0,,,65.0,60.0,-15.0,-20.0,True,-15.0,-15.0,-20.0,True,-15.0,-20.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,SC4722E0,-20.0,-20.0,True
57510.0,Sleep stage 1,Sleep stage W,45.0,35.0,-10.0,5.0,-40.0,5.0,-5.0,-50.0,,,35.0,-10.0,35.0,-10.0,-5.0,-50.0,35.0,-10.0,,,5.0,-40.0,True,5.0,5.0,-40.0,True,5.0,-40.0,True,5.0,-40.0,True,5.0,-40.0,True,5.0,-40.0,True,SC4722E0,-40.0,-40.0,True
57960.0,Sleep stage 1,Sleep stage W,-25.0,15.0,40.0,,,,,,,,15.0,40.0,15.0,40.0,,,,,15.0,40.0,,,,,,,,,,,,,,,,,,,,SC4722E0,,,
58050.0,Sleep stage 2,Sleep stage W,5.0,5.0,0.0,-25.0,-30.0,-5.0,5.0,0.0,35.0,30.0,5.0,0.0,35.0,30.0,5.0,0.0,35.0,30.0,25.0,20.0,-25.0,-30.0,True,-5.0,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,SC4722E0,-10.0,-10.0,True
58320.0,Sleep stage 1,Sleep stage W,5.0,15.0,10.0,65.0,60.0,15.0,25.0,20.0,5.0,0.0,15.0,10.0,,,25.0,20.0,35.0,30.0,25.0,20.0,65.0,60.0,False,15.0,65.0,60.0,False,65.0,60.0,False,65.0,60.0,False,65.0,60.0,False,15.0,10.0,False,SC4722E0,10.0,10.0,False
5310.0,Sleep stage 1,Sleep stage W,-5.0,-15.0,-10.0,85.0,90.0,55.0,-5.0,0.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,-5.0,0.0,5.0,10.0,-5.0,0.0,85.0,90.0,False,55.0,85.0,90.0,False,85.0,90.0,False,85.0,90.0,False,85.0,90.0,False,95.0,100.0,False,SC4731E0,60.0,60.0,False
5610.0,Sleep stage 1,Sleep stage W,-15.0,-15.0,0.0,,,,-5.0,10.0,-15.0,0.0,-15.0,0.0,-15.0,0.0,-5.0,10.0,-15.0,0.0,-15.0,0.0,,,,,,,,,,,,,,,,,,,,SC4731E0,,,
